sale_id,sale_date,customer_id,customer_first_name,customer_last_name,customer_email,customer_phone,customer_city,customer_signup_date,product_id,product_name,category_name,unit_cost,unit_price,branch_id,branch_name,branch_city,sales_channel,quantity,discount_percent,payment_method,inventory_snapshot_date,stock_quantity,reorder_level,category_display_name,rejection_reason
S000094012,2024-07-17,C042457,Maryam,Moradi,maryam.moradi42457@example.com,09230773846,Isfahan,2024-02-10,P00311,Pro Sneakers 311,garden,87.8,245.35,B002,Mall Branch 2,Karaj,partner,0,10,online,2025-01-18,458,40,Garden,invalid quantity
S000095249,2024-08-23,C010142,Reza,Rostami,reza.rostami10142@example.com,09472199072,Karaj,2021-05-11,P00438,Basic Notebook 438,travel,332.3,715.77,B037,Bazaar Branch 37,Tehran,online,0,5,wallet,2023-11-25,465,30,Travel,invalid quantity
S000096090,2024-01-21,C029700,Sara,Rahimi,sara.rahimi29700@example.com,09488871304,Tehran,2022-10-24,P00010,Max Sneakers 10,office,158.66,261.05,B024,Outlet Branch 24,Tehran,store,-3,15,card,2024-06-03,475,50,Office,invalid quantity
S000096486,2025-04-05,C037523,Yasin,Ahmadi,yasin.ahmadi37523@example.com,09838213233,Isfahan,2024-08-09,P00175,Smart Sneakers 175,music,258.3,449.81,B003,Bazaar Branch 3,Karaj,online,0,20,cash,2023-09-16,403,40,Music,invalid quantity
S000097723,2025-09-11,C002974,Mina,Ahmadi,mina.ahmadi2974@example.com,09911034961,Isfahan,2020-09-14,P00275,Mini Mixer 275,music,9.96,27.06,B016,North Branch 16,Rasht,online,0,25,card,2024-05-10,444,10,Music,invalid quantity
S000098960,2024-04-08,C007748,Yasin,Rostami,yasin.rostami7748@example.com,09459406036,Tehran,2020-11-06,P00216,Eco Shirt 216,pets,260.19,440.09,B015,Outlet Branch 15,Isfahan,partner,0,15,card,2025-07-13,106,30,Pets,invalid quantity
S000099293,2023-12-30,C007693,Leila,Karimi,leila.karimi7693@example.com,09132724417,Tabriz,2021-01-31,P00482,Classic Coffee 482,home appliances,63.22,175.51,B026,Central Branch 26,Mashhad,partner,-2,15,wallet,2024-10-09,296,10,Home Appliances,invalid quantity
S000100197,2025-12-21,C020177,Maryam,Rostami,maryam.rostami20177@example.com,09303236911,Tehran,2023-09-21,P00078,Smart Cream 78,travel,7.24,19.81,B023,Bazaar Branch 23,Rasht,mobile,0,20,card,2025-06-01,358,20,Travel,invalid quantity
S000101434,2023-02-21,C047041,Mina,Rahimi,mina.rahimi47041@example.com,09722944570,Tehran,2021-01-14,P00491,Classic Desk 491,garden,287.98,508.98,B030,Airport Branch 30,Mashhad,mobile,0,0,wallet,2024-12-30,127,10,Garden,invalid quantity
S000102496,2023-04-29,C008723,Sara,Jafari,sara.jafari8723@example.com,09254383400,Tabriz,2021-04-03,P00433,Prime Notebook 433,health,187.76,358.31,B032,Central Branch 32,Shiraz,partner,-3,25,card,2023-01-12,428,75,Health,invalid quantity
S000102671,2024-07-19,C046263,Maryam,Akbari,maryam.akbari46263@example.com,09745704440,Shiraz,2020-10-24,P00008,Pro Desk 8,shoes,240.22,589.41,B031,North Branch 31,Tehran,store,0,10,wallet,2024-10-20,4,30,Shoes,invalid quantity
S000103908,2025-02-17,C023182,Omid,Moradi,omid.moradi23182@example.com,09974383742,Tabriz,2022-07-31,P00476,Plus Puzzle 476,pets,358.21,718.34,B005,South Branch 5,Tehran,online,0,5,online,2024-11-22,148,20,Pets,invalid quantity
S000105145,2024-02-28,C031438,Ali,Moradi,ali.moradi31438@example.com,09453202295,Tehran,2022-02-03,P00275,Mini Mixer 275,music,9.96,27.06,B037,Bazaar Branch 37,Tehran,online,0,15,online,2025-12-16,278,40,Music,invalid quantity
S000105699,2024-06-24,C025930,Hana,Hosseini,hana.hosseini25930@example.com,09472752422,Karaj,2023-10-23,P00371,Mini Desk 371,garden,5.51,11.67,B026,Central Branch 26,Mashhad,partner,-5,15,online,2024-04-20,235,20,Garden,invalid quantity
S000106382,2023-11-21,C013823,Arman,Ahmadi,arman.ahmadi13823@example.com,09334148978,Tabriz,2021-11-07,P00059,Mini Notebook 59,gaming,81.83,175.96,B004,Bazaar Branch 4,Rasht,partner,0,10,wallet,2025-06-04,257,30,Gaming,invalid quantity
S000107619,2025-05-24,C039723,Amir,Moradi,amir.moradi39723@example.com,09958518625,Karaj,2022-11-06,P00297,Nova Puzzle 297,baby,56.24,100.5,B009,South Branch 9,Isfahan,store,0,5,cash,2023-06-08,365,50,Baby,invalid quantity
S000108856,2023-05-01,C002488,Mina,Moradi,mina.moradi2488@example.com,09636691235,Qom,2022-07-22,P00458,Nova Cream 458,travel,243.73,604.02,B006,North Branch 6,Tehran,online,0,10,online,2024-07-27,152,50,Travel,invalid quantity
S000108902,2023-02-14,C026735,Omid,Moradi,omid.moradi26735@example.com,09631957558,Mashhad,2021-05-25,P00218,Plus Sneakers 218,travel,224.03,624.54,B002,Mall Branch 2,Karaj,partner,-3,0,wallet,2024-04-19,39,50,Travel,invalid quantity
S000110093,2025-11-27,C031283,Arman,Rostami,arman.rostami31283@example.com,09192323577,Tabriz,2022-12-13,P00458,Nova Cream 458,travel,243.73,604.02,B020,North Branch 20,Shiraz,online,0,0,card,2024-03-08,218,50,Travel,invalid quantity
S000111330,2023-07-12,C027055,Omid,Ahmadi,omid.ahmadi27055@example.com,09280161020,Karaj,2023-02-14,P00417,Basic Mixer 417,baby,166.29,246.46,B001,Central Branch 1,Rasht,online,0,25,wallet,2024-12-21,250,20,Baby,invalid quantity
S000112105,2024-07-22,C023226,Hana,Jafari,hana.jafari23226@example.com,09864882405,Tehran,2024-03-24,P00037,Basic Ball 37,baby,125.82,338.81,B019,Bazaar Branch 19,Shiraz,mobile,-4,0,online,2024-06-22,39,20,Baby,invalid quantity
S000112567,2023-11-06,C026404,Mina,Moradi,mina.moradi26404@example.com,09732915875,Tehran,2020-03-03,P00423,Basic Coffee 423,books,277.51,435.42,B035,Mall Branch 35,Isfahan,mobile,0,0,online,2024-06-20,245,50,Books,invalid quantity
S000113804,2025-10-14,C018497,Ali,Rahimi,ali.rahimi18497@example.com,09995045212,Isfahan,2024-03-17,P00480,Plus Desk 480,furniture,166.69,265.11,B037,Bazaar Branch 37,Tehran,online,0,0,online,2025-09-25,93,50,Furniture,invalid quantity
S000115041,2025-10-08,C032333,Leila,Karimi,leila.karimi32333@example.com,09112195556,Tehran,2023-10-18,P00252,Smart Coffee 252,automotive,180.03,388.9,B022,Outlet Branch 22,Rasht,mobile,0,0,card,2023-08-04,54,50,Automotive,invalid quantity
S000115308,2023-12-12,C039661,Amir,Ahmadi,amir.ahmadi39661@example.com,09285505587,Isfahan,2021-01-03,P00375,Basic Cream 375,music,228.29,358.53,B010,Central Branch 10,Rasht,mobile,-3,0,card,2024-05-04,387,10,Music,invalid quantity
S000116278,2025-12-28,C013568,Yasin,Rostami,yasin.rostami13568@example.com,09757747584,Karaj,2024-02-16,P00107,Smart Coffee 107,clothing,286.7,387.25,B009,South Branch 9,Isfahan,store,0,5,card,2025-03-23,392,10,Clothing,invalid quantity
S000117515,2023-04-20,C006485,Hana,Rostami,hana.rostami6485@example.com,09714267952,Tehran,2022-02-03,P00312,Nova Mixer 312,automotive,76.28,208.66,B036,Express Branch 36,Tehran,store,0,5,card,2024-02-12,219,75,Automotive,invalid quantity
S000118511,2023-02-12,C035845,Ali,Karimi,ali.karimi35845@example.com,09380440676,Shiraz,2020-12-09,P00193,Max Mixer 193,health,263.86,493.43,B032,Central Branch 32,Shiraz,partner,-4,15,card,2024-06-22,366,100,Health,invalid quantity
S000118752,2023-11-04,C040786,Omid,Rahimi,omid.rahimi40786@example.com,09254435033,Tehran,2021-11-09,P00416,Basic Cream 416,pets,322.42,533.41,B019,Bazaar Branch 19,Shiraz,mobile,0,0,online,2024-05-05,416,20,Pets,invalid quantity
S000119989,2023-10-24,C041684,Reza,Mohammadi,reza.mohammadi41684@example.com,09405515760,Tehran,2022-04-11,P00330,Plus Shirt 330,office,29.9,63.27,B025,Bazaar Branch 25,Tehran,mobile,0,0,card,2023-07-12,247,50,Office,invalid quantity
S000121226,2025-02-06,C031794,Amir,Rostami,amir.rostami31794@example.com,09176530226,Tehran,2023-07-18,P00377,Mini Desk 377,baby,246.61,686.92,B034,Express Branch 34,Isfahan,partner,0,0,card,2025-07-30,95,75,Baby,invalid quantity
S000121714,2025-01-15,C001665,Arman,Hosseini,arman.hosseini1665@example.com,09192756659,Karaj,2020-09-23,P00084,Smart Desk 84,beauty,17.93,30.03,B025,Bazaar Branch 25,Tehran,mobile,-3,20,card,2025-02-04,402,100,Beauty,invalid quantity
S000122463,2024-07-10,C013544,Arman,Hosseini,arman.hosseini13544@example.com,09500640996,Isfahan,2021-11-19,P00135,Plus Mixer 135,music,318.36,542.98,B005,South Branch 5,Tehran,online,0,10,cash,2025-03-30,13,10,Music,invalid quantity
S000123700,2025-02-10,C001044,Mina,Rahimi,mina.rahimi1044@example.com,09598514021,Tehran,2020-07-23,P00368,Basic Sneakers 368,shoes,190.32,413.01,B034,Express Branch 34,Isfahan,partner,0,20,wallet,2024-01-26,408,40,Shoes,invalid quantity
S000124917,2025-05-30,C043048,Reza,Akbari,reza.akbari43048@example.com,09791082111,Mashhad,2020-07-31,P00027,Prime Mixer 27,clothing,183.73,503.78,B007,Central Branch 7,Qom,partner,-5,10,online,2025-07-10,147,100,Clothing,invalid quantity
S000124937,2023-04-16,C004817,Reza,Rostami,reza.rostami4817@example.com,09347826908,Tabriz,2022-10-10,P00066,Plus Puzzle 66,toys,349.69,851.85,B035,Mall Branch 35,Isfahan,mobile,0,15,card,2025-02-25,492,40,Toys,invalid quantity
S000126174,2025-10-06,C036318,Hana,Rahimi,hana.rahimi36318@example.com,09513826937,Tabriz,2021-06-20,P00056,Classic Puzzle 56,pets,174.98,448.88,B001,Central Branch 1,Rasht,online,0,0,card,2025-12-07,452,40,Pets,invalid quantity
S000127411,2024-01-11,C003497,Mina,Hosseini,mina.hosseini3497@example.com,09575880586,Isfahan,2023-07-30,P00209,Max Coffee 209,grocery,191.87,459.46,B016,North Branch 16,Rasht,online,0,20,wallet,2023-06-04,160,40,Grocery,invalid quantity
S000128120,2024-01-26,C038221,Amir,Mohammadi,amir.mohammadi38221@example.com,09858413484,Shiraz,2023-07-22,P00492,Eco Sneakers 492,automotive,247.47,496.34,B016,North Branch 16,Rasht,online,-5,0,card,2023-05-18,213,20,Automotive,invalid quantity
S000128648,2024-05-28,C047655,Hana,Rostami,hana.rostami47655@example.com,09168015670,Tehran,2021-07-11,P00381,Nova Puzzle 381,electronics,163.77,238.64,B022,Outlet Branch 22,Rasht,mobile,0,15,online,2025-11-28,195,50,Electronics,invalid quantity
S000129885,2025-02-01,C013128,Maryam,Jafari,maryam.jafari13128@example.com,09713510483,Tehran,2023-09-23,P00448,Plus Notebook 448,shoes,301.44,406.31,B011,Central Branch 11,Tehran,partner,0,0,card,2024-02-01,84,20,Shoes,invalid quantity
S000131122,2025-10-27,C022863,Neda,Karimi,neda.karimi22863@example.com,09891085167,Tabriz,2020-03-30,P00217,Max Sneakers 217,baby,105.85,160.48,B034,Express Branch 34,Isfahan,partner,0,20,cash,2023-07-23,65,75,Baby,invalid quantity
S000131323,2024-02-12,C025584,Reza,Hosseini,reza.hosseini25584@example.com,09383631085,Tehran,2020-12-11,P00217,Max Sneakers 217,baby,105.85,160.48,B006,North Branch 6,Tehran,online,-5,25,online,2025-04-22,227,75,Baby,invalid quantity
S000132359,2025-05-27,C000773,Neda,Jafari,neda.jafari773@example.com,09985673417,Shiraz,2022-10-10,P00049,Max Notebook 49,grocery,105.19,180.1,B010,Central Branch 10,Rasht,mobile,0,0,wallet,2025-10-14,184,20,Grocery,invalid quantity
S000133596,2024-04-27,C036438,Mina,Salehi,mina.salehi36438@example.com,09617285058,Isfahan,2024-07-10,P00143,Classic Cream 143,books,280.13,530.49,B012,South Branch 12,Mashhad,online,0,5,online,2023-11-14,59,75,Books,invalid quantity
S000134526,2025-10-17,C020097,Yasin,Jafari,yasin.jafari20097@example.com,09132366631,Tehran,2021-09-30,P00310,Smart Coffee 310,office,201.78,331.87,B028,Express Branch 28,Isfahan,partner,-4,20,online,2025-07-27,170,50,Office,invalid quantity
S000134833,2025-03-04,C001479,Reza,Karimi,reza.karimi1479@example.com,09307511166,Shiraz,2020-03-07,P00012,Classic Headphones 12,automotive,167.7,202.09,B009,South Branch 9,Isfahan,store,0,0,card,2024-10-07,4,40,Automotive,invalid quantity
S000136070,2023-10-23,C039217,Mina,Karimi,mina.karimi39217@example.com,09626272834,Shiraz,2021-09-10,P00430,Nova Puzzle 430,office,49.37,56.85,B019,Bazaar Branch 19,Shiraz,mobile,0,0,cash,2024-05-22,334,75,Office,invalid quantity
S000137307,2023-06-11,C038320,Reza,Mohammadi,reza.mohammadi38320@example.com,09232840215,Qom,2020-01-01,P00306,Nova Headphones 306,toys,78.17,180.82,B032,Central Branch 32,Shiraz,partner,0,0,online,2025-08-27,54,20,Toys,invalid quantity
S000137729,2023-09-29,C010795,Neda,Rostami,neda.rostami10795@example.com,09789727196,Isfahan,2021-12-27,P00006,Nova Puzzle 6,toys,236.33,478.89,B029,North Branch 29,Tehran,mobile,-5,0,card,2023-06-08,201,20,Toys,invalid quantity
S000138544,2023-12-07,C038856,Arman,Karimi,arman.karimi38856@example.com,09653065929,Shiraz,2023-06-20,P00119,Max Coffee 119,gaming,82.15,102.14,B003,Bazaar Branch 3,Karaj,online,0,0,wallet,2023-11-07,479,20,Gaming,invalid quantity
S000139781,2025-08-26,C045536,Mina,Rostami,mina.rostami45536@example.com,09740200562,Shiraz,2023-08-29,P00196,Basic Sneakers 196,pets,123.58,287.37,B014,Bazaar Branch 14,Shiraz,mobile,0,25,cash,2025-05-15,293,100,Pets,invalid quantity
S000140932,2024-11-14,C047446,Arman,Akbari,arman.akbari47446@example.com,09744393243,Tehran,2022-05-30,P00145,Prime Headphones 145,sports,196.35,266.58,B026,Central Branch 26,Mashhad,partner,-5,0,card,2025-11-20,360,50,Sports,invalid quantity
S000141018,2023-04-17,C016297,Sara,Mohammadi,sara.mohammadi16297@example.com,09929190793,Isfahan,2022-01-15,P00351,Max Notebook 351,garden,191.99,271.92,B038,East Branch 38,Tehran,mobile,0,0,online,2025-04-04,156,100,Garden,invalid quantity
S000142255,2023-05-21,C013415,Yasin,Moradi,yasin.moradi13415@example.com,09987670650,Tehran,2021-05-03,P00143,Classic Cream 143,books,280.13,530.49,B035,Mall Branch 35,Isfahan,mobile,0,25,cash,2024-03-08,195,40,Books,invalid quantity
S000143492,2025-09-22,C033719,Arman,Salehi,arman.salehi33719@example.com,09742291536,Shiraz,2021-05-02,P00326,Eco Sneakers 326,toys,67.56,99.81,B033,South Branch 33,Isfahan,online,0,20,card,2023-05-23,182,30,Toys,invalid quantity
S000144135,2024-02-09,C047438,Omid,Salehi,omid.salehi47438@example.com,09513189822,Isfahan,2024-09-30,P00229,Nova Coffee 229,grocery,310.04,785.58,B003,Bazaar Branch 3,Karaj,online,-2,25,online,2024-10-14,208,30,Grocery,invalid quantity
S000144729,2023-01-17,C042348,Ali,Karimi,ali.karimi42348@example.com,09567920724,Isfahan,2024-05-31,P00434,Mini Shirt 434,jewelry,294.45,422.67,B027,Express Branch 27,Shiraz,store,0,0,cash,2024-05-14,254,100,Jewelry,invalid quantity
S000145966,2024-04-23,C008597,Maryam,Mohammadi,maryam.mohammadi8597@example.com,09199767426,Shiraz,2021-05-03,P00009,Smart Sneakers 9,grocery,111.74,136.39,B026,Central Branch 26,Mashhad,partner,0,20,online,2023-05-23,309,100,Grocery,invalid quantity
S000147203,2024-01-03,C023915,Reza,Rostami,reza.rostami23915@example.com,09249764169,Tehran,2024-09-18,P00315,Basic Puzzle 315,music,242.26,512.27,B002,Mall Branch 2,Karaj,partner,0,0,cash,2025-07-09,254,20,Music,invalid quantity
S000147338,2024-09-13,C043230,Yasin,Karimi,yasin.karimi43230@example.com,09640064963,Tabriz,2023-10-02,P00500,Nova Headphones 500,furniture,126.81,193.21,B034,Express Branch 34,Isfahan,partner,-3,15,online,2024-08-24,444,10,Furniture,invalid quantity
S000148440,2023-06-19,C041214,Yasin,Ahmadi,yasin.ahmadi41214@example.com,09304534036,Tehran,2021-05-31,P00239,Plus Cream 239,gaming,283.27,706.9,B002,Mall Branch 2,Karaj,partner,0,20,card,2024-04-27,438,100,Gaming,invalid quantity
S000149677,2023-10-01,C029335,Neda,Moradi,neda.moradi29335@example.com,09907044228,Mashhad,2020-02-25,P00193,Max Mixer 193,health,263.86,493.43,B037,Bazaar Branch 37,Tehran,online,0,25,wallet,2023-01-05,5,50,Health,invalid quantity
S000150541,2023-10-02,C008138,Arman,Salehi,arman.salehi8138@example.com,09140739923,Tehran,2020-03-31,P00275,Mini Mixer 275,music,9.96,27.06,B035,Mall Branch 35,Isfahan,mobile,-4,20,online,2024-04-16,469,40,Music,invalid quantity
S000150914,2023-11-23,C038666,Amir,Karimi,amir.karimi38666@example.com,09773368438,Tehran,2022-07-13,P00312,Nova Mixer 312,automotive,76.28,208.66,B004,Bazaar Branch 4,Rasht,partner,0,0,card,2025-01-10,320,75,Automotive,invalid quantity
S000152151,2023-03-28,C003435,Maryam,Salehi,maryam.salehi3435@example.com,09576368989,Shiraz,2024-06-19,P00286,Plus Desk 286,toys,31.38,72.28,B039,Mall Branch 39,Shiraz,online,0,15,online,2024-08-24,13,100,Toys,invalid quantity
S000153388,2023-04-23,C045217,Yasin,Ahmadi,yasin.ahmadi45217@example.com,09109261305,Mashhad,2024-04-06,P00457,Plus Sneakers 457,baby,51.47,111.57,B034,Express Branch 34,Isfahan,partner,0,0,card,2023-06-21,285,30,Baby,invalid quantity
S000153744,2023-11-06,C023857,Omid,Mohammadi,omid.mohammadi23857@example.com,09986200164,Qom,2024-09-24,P00213,Basic Sneakers 213,health,312.76,515.89,B025,Bazaar Branch 25,Tehran,mobile,-4,20,online,2025-07-19,92,50,Health,invalid quantity
S000154625,2023-04-15,C037149,Neda,Rostami,neda.rostami37149@example.com,09765088973,Isfahan,2024-01-19,P00120,Pro Cream 120,furniture,105.07,128.77,B009,South Branch 9,Isfahan,store,0,10,card,2023-11-07,446,10,Furniture,invalid quantity
S000155862,2025-02-16,C012414,Neda,Akbari,neda.akbari12414@example.com,09826047270,Tehran,2021-10-22,P00441,Basic Desk 441,electronics,185.32,482.87,B002,Mall Branch 2,Karaj,partner,0,0,card,2024-05-15,317,100,Electronics,invalid quantity
S000156947,2024-01-06,C034220,Arman,Rostami,arman.rostami34220@example.com,09477905209,Isfahan,2022-01-27,P00466,Classic Mixer 466,toys,194.76,453.54,B016,North Branch 16,Rasht,online,-1,25,online,2023-01-11,374,100,Toys,invalid quantity
S000157099,2025-05-28,C001395,Maryam,Karimi,maryam.karimi1395@example.com,09699602642,Rasht,2023-02-17,P00461,Basic Puzzle 461,electronics,340.36,576.15,B018,North Branch 18,Tabriz,partner,0,0,card,2025-03-22,174,100,Electronics,invalid quantity
S000158336,2023-03-05,C007537,Yasin,Jafari,yasin.jafari7537@example.com,09404276135,Isfahan,2021-05-03,P00115,Prime Desk 115,music,25.03,62.93,B014,Bazaar Branch 14,Shiraz,mobile,0,0,card,2025-03-08,377,40,Music,invalid quantity
S000159573,2023-10-22,C024969,Maryam,Akbari,maryam.akbari24969@example.com,09531748249,Tabriz,2023-06-18,P00490,Classic Sneakers 490,office,201.05,322.63,B023,Bazaar Branch 23,Rasht,mobile,0,0,card,2024-02-02,265,50,Office,invalid quantity
S000160150,2024-04-15,C020068,Reza,Salehi,reza.salehi20068@example.com,09380858975,Tehran,2023-01-01,P00406,Nova Headphones 406,toys,307.89,791.41,B010,Central Branch 10,Rasht,mobile,-5,10,card,2024-12-12,399,100,Toys,invalid quantity
S000160810,2024-03-06,C018810,Sara,Akbari,sara.akbari18810@example.com,09339554165,Shiraz,2024-06-04,P00472,Pro Desk 472,automotive,74.87,99.86,B029,North Branch 29,Tehran,mobile,0,5,card,2025-05-17,461,10,Automotive,invalid quantity
S000162047,2024-05-17,C038552,Yasin,Ahmadi,yasin.ahmadi38552@example.com,09337777437,Rasht,2024-11-19,P00258,Basic Headphones 258,travel,339.57,654.66,B019,Bazaar Branch 19,Shiraz,mobile,0,0,online,2024-12-31,43,100,Travel,invalid quantity
S000163284,2025-07-03,C031327,Amir,Akbari,amir.akbari31327@example.com,09817437914,Tabriz,2022-05-03,P00441,Basic Desk 441,electronics,185.32,482.87,B040,Outlet Branch 40,Tehran,online,0,5,online,2024-03-10,219,50,Electronics,invalid quantity
S000163353,2023-12-28,C000500,Neda,Mohammadi,neda.mohammadi500@example.com,09751396498,Tehran,2021-10-02,P00003,Smart Desk 3,books,148.82,415.03,B040,Outlet Branch 40,Tehran,online,-2,5,card,2023-06-09,45,75,Books,invalid quantity
S000164521,2024-10-31,C003264,Maryam,Jafari,maryam.jafari3264@example.com,09454506806,Karaj,2024-04-30,P00281,Basic Puzzle 281,electronics,55.09,127.69,B027,Express Branch 27,Shiraz,store,0,0,online,2024-03-17,261,10,Electronics,invalid quantity
S000165758,2025-10-14,C036859,Neda,Akbari,neda.akbari36859@example.com,09186741794,Shiraz,2022-12-09,P00046,Nova Notebook 46,toys,350.7,730.29,B020,North Branch 20,Shiraz,online,0,0,card,2025-04-16,0,100,Toys,invalid quantity
S000166556,2024-04-28,C009313,Maryam,Salehi,maryam.salehi9313@example.com,09452077712,Tehran,2022-03-13,P00086,Plus Cream 86,toys,326.49,808.57,B008,West Branch 8,Isfahan,store,-2,0,card,2025-07-14,108,40,Toys,invalid quantity
S000166995,2023-01-08,C008312,Maryam,Akbari,maryam.akbari8312@example.com,09649749145,Tehran,2023-09-03,P00104,Mini Desk 104,beauty,185.86,431.35,B004,Bazaar Branch 4,Rasht,partner,0,0,online,2023-06-18,158,30,Beauty,invalid quantity
S000168232,2024-05-27,C035882,Maryam,Moradi,maryam.moradi35882@example.com,09843768843,Tehran,2021-04-14,P00201,Prime Notebook 201,electronics,162.81,426.39,B032,Central Branch 32,Shiraz,partner,0,0,card,2025-12-14,196,10,Electronics,invalid quantity
S000169469,2024-07-17,C025548,Neda,Jafari,neda.jafari25548@example.com,09218053585,Shiraz,2022-12-02,P00344,Pro Mixer 344,beauty,216.3,340.99,B025,Bazaar Branch 25,Tehran,mobile,0,15,card,2025-06-04,180,75,Beauty,invalid quantity
