sale_id,sale_date,customer_id,customer_first_name,customer_last_name,customer_email,customer_phone,customer_city,customer_signup_date,product_id,product_name,category_name,unit_cost,unit_price,branch_id,branch_name,branch_city,sales_channel,quantity,discount_percent,payment_method,inventory_snapshot_date,stock_quantity,reorder_level
S000000112,2025-07-18,C043336,Yasin,Rostami,yasin.rostami43336@example.com,9743415184.0,Tehran,07/29/2021,P00266,Pro Puzzle 266,Toys,376.89,618.7,B013,Outlet Branch 13,Mashhad,mobile,4,15,online,2025-05-26,126,10
S000000113,12/02/2025,C028403,Amir,Akbari,amir.akbari28403@example.com,9109981382.0,Qom,07/15/2023,P00185,Classic Mixer 185,Sports,266.46,434.87,B034,Express Branch 34,isfahan,partner,2,10,Online,2024-07-11,330,40
S000000114,20-10-2023,C028488,Sara,Moradi,sara.moradi28488@example.com,9774445072.0,Karaj,05-04-2021,P00261,Smart Desk 261,Electronics,216.51,315.09,B040,Outlet Branch 40,tehran,online,3,0,cash,2025-05-12,317,75
S000000115,2025/01/13,C015839,Yasin,Ahmadi,yasin.ahmadi15839@example.com,9884607459.0,tehran,16-10-2020,P00313,Pro Mixer 313,Health,81.26,160.74,B030,Airport Branch 30,Mashhad,mobile,1,20,wallet,2023-01-17,295,100
S000000116,2023-04-14,C007464,Hana,Mohammadi,hana.mohammadi7464@example.com,9640652791.0,Shiraz,30-11-2021,P00378,Max Ball 378,Travel,84.0,122.48,B025,Bazaar Branch 25,Tehran,mobile,8,25,cash,2024-04-22,83,75
S000000117,08/31/2023,C001028,Maryam,Hosseini,maryam.hosseini1028@example.com,9801762883.0,Tehran,2020/04/08,P00471,Max Puzzle 471,Garden,150.94,415.48,B016,North Branch 16,Rasht,online,2,10,wallet,2025-01-10,94,30
S000000118,16-06-2025,C016870,Leila,Mohammadi,leila.mohammadi16870@example.com,9839702855.0,Isfahan,2021/08/16,P00381,Nova Puzzle 381,Electronics,163.77,238.64,B030,Airport Branch 30,Mashhad,mobile,6,10,card,2024-02-22,463,20
S000000119,2024/09/23,C049160,Amir,Akbari,amir.akbari49160@example.com,9578984293.0,shiraz,2023/04/24,P00187,Basic Shirt 187,Clothing,144.89,318.21,B025,Bazaar Branch 25,Tehran,mobile,1,0,Online,05/18/2024,330,100
S000000120,2025-07-17,C021798,Hana,Karimi,hana.karimi21798@example.com,9700820246.0,Shiraz,2024-08-23,P00496,Basic Sneakers 496,Pets,175.81,360.45,B012,South Branch 12,Mashhad,online,1,5,online,12/07/2025,15,20
S000000121,10/12/2025,C047190,Ali,Jafari,ali.jafari47190@example.com,9615274141.0,shiraz,2023-01-25,P00326,Eco Sneakers 326,Toys,67.56,99.81,B034,Express Branch 34,isfahan,partner,3,0,online,03/08/2025,467,50
S000000122,29-08-2023,C001262,Neda,Mohammadi,neda.mohammadi1262@example.com,9932792876.0,Mashhad,2023-10-27,P00020,Basic Headphones 20,Furniture,188.14,336.67,B009,South Branch 9,isfahan,store,1,15,online,02/08/2024,464,50
S000000123,2024/09/10,C005570,Hana,Jafari,hana.jafari5570@example.com,9302456229.0,tehran,01/08/2020,P00175,Smart Sneakers 175,Music,258.3,449.81,B026,Central Branch 26,Mashhad,partner,4,5,online,03/27/2025,369,40
S000000124,2023-09-15,C049331,Leila,Akbari,leila.akbari49331@example.com,9697997573.0,isfahan,01/02/2024,P00304,Max Headphones 304,Beauty,16.34,31.81,B001,Central Branch 1,Rasht,online,5,20,Online,11/25/2024,280,10
S000000125,06/03/2025,C040956,Ali,Moradi,ali.moradi40956@example.com,9784775762.0,Mashhad,09/13/2020,P00083,Classic Shirt 83,Books,199.94,538.69,B015,Outlet Branch 15,Isfahan,partner,1,10,card,09/20/2025,16,10
S000000126,16-12-2023,C047765,Yasin,Karimi,yasin.karimi47765@example.com,9986225863.0,Tabriz,07-02-2020,P00306,Nova Headphones 306,Toys,78.17,180.82,B008,West Branch 8,Isfahan,store,3,0,card,17-01-2023,342,75
S000000127,2024/12/03,C030660,Omid,Hosseini,omid.hosseini30660@example.com,9571995426.0,TEHRAN,15-09-2021,P00290,Nova Mixer 290,Office,160.58,216.38,B015,Outlet Branch 15,Isfahan,partner,8,20,online,14-07-2024,350,75
S000000128,2024-07-28,C039218,Hana,Hosseini,hana.hosseini39218@example.com,9133109912.0,Mashhad,20-08-2022,P00348,Basic Mixer 348,Shoes,134.84,361.1,B038,East Branch 38,Tehran,mobile,1,5,online,26-04-2024,320,40
S000000129,05/04/2023,C033031,Leila,Karimi,leila.karimi33031@example.com,9116843876.0,shiraz,2023/09/16,P00093,Basic Cream 93,Health,116.63,178.97,B009,South Branch 9,isfahan,store,2,10,online,27-06-2023,264,20
S000000130,03-02-2025,C029750,Hana,Jafari,hana.jafari29750@example.com,9887117314.0,Tabriz,2022/06/15,P00105,Pro Puzzle 105,Sports,150.03,375.07,B003,Bazaar Branch 3,Karaj,online,10,15,wallet,28-03-2025,266,100
S000000131,2023/05/03,C008537,Reza,Akbari,reza.akbari8537@example.com,9256007541.0,Tehran,2022/03/30,P00368,Basic Sneakers 368,Shoes,190.32,413.01,B015,Outlet Branch 15,Isfahan,partner,5,20,wallet,23-04-2023,271,20
S000000132,2025-11-28,C015001,Leila,Jafari,leila.jafari15001@example.com,9453298119.0,tehran,2021-09-15,P00493,Smart Ball 493,Health,196.16,387.38,B002,Mall Branch 2,Karaj,partner,4,10,CARD,24-05-2025,106,20
S000000133,10/13/2023,C024168,Amir,Karimi,amir.karimi24168@example.com,9935556013.0,tehran,2024-09-11,P00069,Eco Ball 69,Grocery,41.97,62.04,B026,Central Branch 26,Mashhad,partner,4,25,CARD,2025/12/19,365,100
S000000134,19-05-2025,C049579,Hana,Ahmadi,hana.ahmadi49579@example.com,9670988168.0,Isfahan,2022-01-25,P00173,Max Sneakers 173,Health,70.99,167.61,B028,Express Branch 28,isfahan,partner,5,0,CARD,2025/03/21,253,50
S000000135,2025/06/10,C015885,Yasin,Salehi,yasin.salehi15885@example.com,9432716323.0,Mashhad,05/05/2024,P00242,Plus Puzzle 242,Home Appliances,233.24,393.81,B035,Mall Branch 35,isfahan,mobile,1,10,Online,2023/06/18,481,100
S000000136,2024-05-04,C049551,Yasin,Salehi,yasin.salehi49551@example.com,9779624016.0,tehran,06/10/2021,P00215,Mini Puzzle 215,Music,73.52,87.63,B017,Express Branch 17,tehran,online,4,20,wallet,2025/09/04,180,40
S000000137,09/18/2024,C014008,Amir,Salehi,amir.salehi14008@example.com,9990959932.0,Isfahan,01/07/2023,P00043,Prime Mixer 43,Books,59.66,72.72,B012,South Branch 12,Mashhad,online,4,0,Online,2024/02/24,492,75
S000000138,20-02-2023,C033915,Maryam,Jafari,maryam.jafari33915@example.com,9374113298.0,Tehran,20-08-2024,P00038,Eco Desk 38,Travel,388.86,600.62,B023,Bazaar Branch 23,Rasht,mobile,1,10,Online,2025/04/08,153,100
S000000139,2023/09/19,C035055,Sara,Mohammadi,sara.mohammadi35055@example.com,9678066504.0,Karaj,02-10-2020,P00045,Smart Shirt 45,Sports,146.42,217.91,B016,North Branch 16,Rasht,online,6,0,Online,2024/07/02,461,100
S000000140,2023-02-06,C020046,Leila,Jafari,leila.jafari20046@example.com,9756478376.0,Tabriz,02-09-2022,P00078,Smart Cream 78,Travel,7.24,19.81,B029,North Branch 29,TEHRAN,mobile,2,0,wallet,2023-12-15,304,50
S000000141,05/27/2023,C023168,Yasin,Jafari,yasin.jafari23168@example.com,9363704799.0,Tabriz,2020/11/27,P00330,Plus Shirt 330,Office,29.9,63.27,B001,Central Branch 1,Rasht,online,3,0,online,2025-09-11,44,20
S000000142,03-12-2025,C040151,Maryam,Salehi,maryam.salehi40151@example.com,9127138510.0,Rasht,2024/03/18,P00303,Max Ball 303,Books,21.36,45.56,B007,Central Branch 7,Qom,partner,3,0,card,2025-10-18,337,75
S000000143,2023/04/02,C034168,Maryam,Karimi,maryam.karimi34168@example.com,9312456174.0,TEHRAN,2024/04/08,P00414,Max Mixer 414,Jewelry,179.29,279.68,B025,Bazaar Branch 25,Tehran,mobile,2,0,card,2023-09-09,10,40
S000000144,2024-08-31,C022219,Omid,Rahimi,omid.rahimi22219@example.com,9212647363.0,Isfahan,2024-10-12,P00198,Smart Puzzle 198,Travel,345.04,899.9,B021,Airport Branch 21,tehran,online,1,15,cash,2025-03-01,241,10
S000000145,05/10/2023,C039103,Leila,Jafari,leila.jafari39103@example.com,9793056345.0,Mashhad,2024-09-23,P00069,Eco Ball 69,Grocery,41.97,62.04,B008,West Branch 8,Isfahan,store,2,25,card,2025-01-25,54,50
S000000146,31-10-2025,C004445,Hana,Mohammadi,hana.mohammadi4445@example.com,9161469115.0,Qom,2024-03-12,P00257,Nova Headphones 257,Baby,285.53,336.65,B039,Mall Branch 39,Shiraz,online,2,15,online,2024-12-02,176,20
S000000147,2025/08/10,C010794,Mina,Rahimi,mina.rahimi10794@example.com,9150758894.0,Qom,09/15/2024,P00118,Classic Notebook 118,Travel,123.09,220.66,B015,Outlet Branch 15,Isfahan,partner,1,25,cash,05/11/2025,386,10
S000000148,2023-08-15,C038317,Amir,Rostami,amir.rostami38317@example.com,9817099036.0,isfahan,06/16/2021,P00038,Eco Desk 38,Travel,388.86,600.62,B024,Outlet Branch 24,TEHRAN,store,2,0,CARD,08/06/2023,370,20
S000000149,12/05/2023,C030058,Amir,Rahimi,amir.rahimi30058@example.com,9390815169.0,tehran,05/26/2022,P00017,Classic Puzzle 17,Baby,318.55,672.98,B010,Central Branch 10,Rasht,mobile,5,0,card,08/19/2024,301,100
S000000150,24-08-2023,C019589,Yasin,Jafari,yasin.jafari19589@example.com,9923827569.0,Mashhad,20-08-2024,P00200,Plus Headphones 200,Furniture,258.18,676.84,B021,Airport Branch 21,tehran,online,8,5,cash,11/21/2025,134,50
S000000151,2025/05/16,C043472,Sara,Karimi,sara.karimi43472@example.com,9644621638.0,TEHRAN,02-05-2022,P00300,Max Cream 300,Furniture,315.26,670.68,B007,Central Branch 7,Qom,partner,2,0,CARD,08/29/2025,168,10
S000000152,2025-01-01,C004307,Maryam,Rostami,maryam.rostami4307@example.com,9930499979.0,Karaj,11-03-2024,P00095,Max Puzzle 95,Music,207.16,565.41,B003,Bazaar Branch 3,Karaj,online,8,5,Online,10/18/2025,335,75
S000000153,03/29/2025,C049675,Hana,Akbari,hana.akbari49675@example.com,9218555118.0,Qom,2020/03/11,P00287,Nova Shirt 287,Clothing,104.62,257.48,B037,Bazaar Branch 37,Tehran,online,10,20,online,04/09/2025,481,40
S000000154,01-05-2025,C022042,Arman,Mohammadi,arman.mohammadi22042@example.com,9144591191.0,Tabriz,2022/01/09,P00375,Basic Cream 375,Music,228.29,358.53,B014,Bazaar Branch 14,shiraz,mobile,4,25,wallet,04-06-2023,220,75
S000000155,2023/08/28,C013199,Arman,Salehi,arman.salehi13199@example.com,9584977118.0,Rasht,2020/08/14,P00141,Pro Desk 141,Electronics,166.04,422.45,B024,Outlet Branch 24,TEHRAN,store,2,10,wallet,14-07-2024,436,10
S000000156,2024-04-11,C015646,Yasin,Hosseini,yasin.hosseini15646@example.com,9471895717.0,shiraz,2024-11-21,P00114,Prime Shirt 114,Jewelry,308.99,847.84,B014,Bazaar Branch 14,shiraz,mobile,1,5,Online,14-08-2025,157,30
S000000157,12/10/2023,C014846,Reza,Moradi,reza.moradi14846@example.com,9287790149.0,Rasht,2023-11-06,P00468,Basic Headphones 468,Shoes,365.42,841.75,B010,Central Branch 10,Rasht,mobile,1,0,cash,15-02-2025,53,20
S000000158,25-05-2025,C005117,Mina,Moradi,mina.moradi5117@example.com,9970512742.0,Qom,2020-10-15,P00034,Basic Coffee 34,Jewelry,219.46,377.08,B004,Bazaar Branch 4,Rasht,partner,4,10,wallet,12-03-2025,498,75
S000000159,2024/12/05,C028990,Arman,Moradi,arman.moradi28990@example.com,9364806557.0,Mashhad,05/03/2020,P00491,Classic Desk 491,Garden,287.98,508.98,B018,North Branch 18,Tabriz,partner,1,0,cash,29-10-2025,222,40
S000000160,2023-07-28,C040477,Yasin,Rahimi,yasin.rahimi40477@example.com,9651384456.0,shiraz,06/05/2024,P00131,Pro Shirt 131,Garden,34.95,77.2,B031,North Branch 31,Tehran,store,2,0,wallet,23-02-2025,92,75
S000000161,01/25/2025,C035687,Hana,Ahmadi,hana.ahmadi35687@example.com,9520346932.0,tehran,05/08/2020,P00001,Mini Desk 1,Electronics,75.63,160.11,B006,North Branch 6,tehran,online,5,0,wallet,2024/11/28,113,10
S000000162,01-07-2023,C030147,Omid,Moradi,omid.moradi30147@example.com,9442258992.0,isfahan,26-10-2021,P00160,Nova Coffee 160,Furniture,334.31,436.72,B026,Central Branch 26,Mashhad,partner,1,20,Online,2025/01/27,40,20
S000000163,2024/09/01,C024596,Amir,Moradi,amir.moradi24596@example.com,9166928963.0,Qom,31-12-2023,P00102,Basic Puzzle 102,Home Appliances,58.09,68.84,B033,South Branch 33,isfahan,online,1,5,CARD,2025/09/14,216,30
S000000164,2024-05-21,C008488,Arman,Mohammadi,arman.mohammadi8488@example.com,9968509000.0,tehran,06-08-2021,P00399,Smart Ball 399,Gaming,139.74,282.62,B040,Outlet Branch 40,tehran,online,5,10,cash,2024/11/25,408,20
S000000165,05/30/2023,C026959,Mina,Rahimi,mina.rahimi26959@example.com,9924907251.0,Karaj,2021/01/25,P00072,Max Desk 72,Automotive,260.74,662.34,B018,North Branch 18,Tabriz,partner,1,0,online,2024/03/18,379,40
S000000166,07-06-2023,C014062,Reza,Salehi,reza.salehi14062@example.com,9237298536.0,tehran,2024/03/29,P00334,Plus Desk 334,Jewelry,341.94,421.76,B017,Express Branch 17,tehran,online,1,0,CARD,2024/06/15,312,20
S000000167,2023/04/20,C018252,Hana,Karimi,hana.karimi18252@example.com,9553855705.0,tehran,2021/09/08,P00433,Prime Notebook 433,Health,187.76,358.31,B030,Airport Branch 30,Mashhad,mobile,3,10,CARD,2024/08/13,284,40
S000000168,2024-01-03,C034982,Maryam,Mohammadi,maryam.mohammadi34982@example.com,9422300435.0,Tabriz,2022-09-03,P00318,Pro Ball 318,Travel,67.66,99.48,B019,Bazaar Branch 19,Shiraz,mobile,3,25,card,2024-01-05,48,20
S000000169,07/14/2023,C041567,Arman,Rostami,arman.rostami41567@example.com,9208908499.0,Shiraz,2024-05-17,P00136,Pro Cream 136,Pets,370.35,893.67,B009,South Branch 9,isfahan,store,2,25,Online,2025-05-28,353,40
S000000170,05-10-2023,C028049,Maryam,Karimi,maryam.karimi28049@example.com,9254421922.0,shiraz,2024-11-08,P00383,Basic Ball 383,Books,246.85,639.81,B016,North Branch 16,Rasht,online,2,20,online,2025-12-12,27,50
S000000171,2024/01/06,C033147,Yasin,Hosseini,yasin.hosseini33147@example.com,9902352596.0,TEHRAN,02/19/2024,P00037,Basic Ball 37,Baby,125.82,338.81,B013,Outlet Branch 13,Mashhad,mobile,1,15,wallet,2023-11-06,430,50
S000000172,2025-10-18,C012750,Leila,Rahimi,leila.rahimi12750@example.com,9326339647.0,Tehran,01/31/2023,P00097,Eco Desk 97,Baby,35.63,77.14,B036,Express Branch 36,TEHRAN,store,6,20,wallet,2024-10-19,120,10
S000000173,07/24/2024,C012748,Reza,Salehi,reza.salehi12748@example.com,9150198362.0,Tehran,09/14/2024,P00084,Smart Desk 84,Beauty,17.93,30.03,B017,Express Branch 17,tehran,online,1,5,Online,2024-05-07,335,75
S000000174,18-02-2023,C044640,Neda,Rahimi,neda.rahimi44640@example.com,9249870800.0,tehran,17-11-2024,P00101,Smart Coffee 101,Electronics,256.43,356.86,B032,Central Branch 32,shiraz,partner,5,0,card,2023-10-12,3,40
S000000175,2025/01/05,C017509,Sara,Jafari,sara.jafari17509@example.com,9327870243.0,Mashhad,21-11-2023,P00353,Max Headphones 353,Health,273.14,584.02,B037,Bazaar Branch 37,Tehran,online,2,10,cash,09/22/2025,451,100
S000000176,2025-09-24,C011138,Arman,Salehi,arman.salehi11138@example.com,9172368508.0,Tabriz,28-06-2021,P00171,Classic Ball 171,Garden,303.57,643.09,B016,North Branch 16,Rasht,online,6,0,online,11/20/2023,219,10
S000000177,01/18/2024,C008876,Sara,Ahmadi,sara.ahmadi8876@example.com,9156930671.0,tehran,2022/06/30,P00102,Basic Puzzle 102,Home Appliances,58.09,68.84,B031,North Branch 31,Tehran,store,1,10,wallet,04/23/2025,129,20
S000000178,17-08-2025,C031652,Mina,Salehi,mina.salehi31652@example.com,9754369064.0,Mashhad,2022/03/16,P00083,Classic Shirt 83,Books,199.94,538.69,B017,Express Branch 17,tehran,online,3,0,Online,10/05/2023,255,50
S000000179,2024/04/28,C022830,Omid,Rahimi,omid.rahimi22830@example.com,9525197085.0,shiraz,2023/01/26,P00279,Mini Shirt 279,Gaming,295.19,674.12,B017,Express Branch 17,tehran,online,6,25,Online,07/26/2025,485,40
S000000180,2025-06-13,C030405,Yasin,Rostami,yasin.rostami30405@example.com,9891364755.0,tehran,2021-02-09,P00108,Smart Shirt 108,Shoes,359.95,495.27,B002,Mall Branch 2,Karaj,partner,3,20,cash,11/19/2023,388,100
S000000181,10/04/2023,C035204,Amir,Ahmadi,amir.ahmadi35204@example.com,9356987826.0,Shiraz,2023-04-22,P00144,Prime Mixer 144,Beauty,344.65,540.96,B003,Bazaar Branch 3,Karaj,online,1,0,wallet,10/11/2024,179,40
S000000182,21-07-2025,C010633,Ali,Rahimi,ali.rahimi10633@example.com,9115171208.0,tehran,2024-05-15,P00162,Nova Coffee 162,Home Appliances,208.87,309.83,B038,East Branch 38,Tehran,mobile,1,0,CARD,24-11-2023,381,100
S000000183,2024/10/02,C045522,Neda,Jafari,neda.jafari45522@example.com,9346165317.0,Shiraz,04/23/2024,P00296,Smart Sneakers 296,Pets,276.49,703.33,B023,Bazaar Branch 23,Rasht,mobile,5,10,online,18-07-2025,297,20
S000000184,2023-09-07,C004673,Yasin,Rahimi,yasin.rahimi4673@example.com,9299381926.0,Qom,05/20/2021,P00218,Plus Sneakers 218,Travel,224.03,624.54,B003,Bazaar Branch 3,Karaj,online,5,0,Online,03-08-2025,1,20
S000000185,01/28/2025,C029045,Amir,Moradi,amir.moradi29045@example.com,9107296732.0,Isfahan,06/24/2020,P00190,Max Coffee 190,Office,260.09,530.99,B028,Express Branch 28,isfahan,partner,2,20,online,08-02-2025,174,30
S000000186,05-06-2024,C013337,Yasin,Mohammadi,yasin.mohammadi13337@example.com,9568941797.0,isfahan,22-12-2023,P00467,Nova Headphones 467,Clothing,191.58,471.9,B033,South Branch 33,isfahan,online,2,0,wallet,08-12-2023,25,100
S000000187,2025/06/01,C035976,Ali,Salehi,ali.salehi35976@example.com,9457313096.0,Karaj,08-09-2020,P00066,Plus Puzzle 66,Toys,349.69,851.85,B028,Express Branch 28,isfahan,partner,4,15,card,20-12-2023,480,20
S000000188,2023-07-02,C010955,Sara,Ahmadi,sara.ahmadi10955@example.com,9215117052.0,shiraz,17-12-2022,P00325,Pro Sneakers 325,Sports,168.9,456.16,B009,South Branch 9,isfahan,store,6,0,online,11-06-2025,440,40
S000000189,07/23/2023,C039919,Ali,Akbari,ali.akbari39919@example.com,9298580633.0,Tabriz,2021/07/15,P00335,Prime Shirt 335,Music,134.04,309.67,B022,Outlet Branch 22,Rasht,mobile,3,10,cash,2024/03/23,4,50
S000000190,18-03-2025,C045075,Omid,Ahmadi,omid.ahmadi45075@example.com,9543901638.0,Rasht,2023/07/20,P00134,Classic Puzzle 134,Jewelry,77.68,135.96,B029,North Branch 29,TEHRAN,mobile,1,10,wallet,2023/06/21,315,75
S000000191,2025/12/29,C032270,Yasin,Moradi,yasin.moradi32270@example.com,9802105600.0,tehran,2024/08/11,P00473,Prime Cream 473,Health,292.84,379.75,B031,North Branch 31,Tehran,store,4,15,online,2023/02/09,147,75
S000000192,2024-11-13,C010797,Mina,Karimi,mina.karimi10797@example.com,9885272780.0,Tabriz,2024-03-31,P00248,Mini Ball 248,Shoes,239.95,284.96,B034,Express Branch 34,isfahan,partner,2,5,card,2024/01/25,155,75
S000000193,05/20/2024,C013487,Leila,Rostami,leila.rostami13487@example.com,9573099767.0,Qom,2020-02-24,P00286,Plus Desk 286,Toys,31.38,72.28,B002,Mall Branch 2,Karaj,partner,1,0,CARD,2023/05/05,121,50
S000000194,23-01-2025,C044518,Ali,Moradi,ali.moradi44518@example.com,9889623098.0,Tehran,2023-05-21,P00163,Basic Shirt 163,Books,18.64,34.68,B013,Outlet Branch 13,Mashhad,mobile,1,0,CARD,2023/07/18,364,40
S000000195,2025/07/09,C022326,Sara,Ahmadi,sara.ahmadi22326@example.com,9912095756.0,shiraz,04/06/2022,P00467,Nova Headphones 467,Clothing,191.58,471.9,B026,Central Branch 26,Mashhad,partner,1,20,cash,2024/12/20,486,30
S000000196,2023-09-18,C020839,Maryam,Salehi,maryam.salehi20839@example.com,9946998534.0,Shiraz,06/09/2022,P00189,Basic Notebook 189,Grocery,261.49,410.24,B011,Central Branch 11,TEHRAN,partner,3,0,online,2025-10-12,158,40
S000000197,09/02/2024,C032280,Neda,Akbari,neda.akbari32280@example.com,9428467290.0,tehran,10/04/2020,P00438,Basic Notebook 438,Travel,332.3,715.77,B036,Express Branch 36,TEHRAN,store,6,10,Online,2024-08-30,14,10
S000000198,03-01-2024,C020616,Omid,Rostami,omid.rostami20616@example.com,9315704670.0,Mashhad,02-08-2021,P00358,Prime Puzzle 358,Travel,75.76,172.32,B013,Outlet Branch 13,Mashhad,mobile,2,0,online,2023-07-01,265,40
S000000199,2024/07/07,C047988,Mina,Ahmadi,mina.ahmadi47988@example.com,9785416501.0,Isfahan,15-12-2022,P00099,Plus Puzzle 99,Gaming,26.79,45.95,B014,Bazaar Branch 14,shiraz,mobile,8,20,CARD,2024-12-12,409,20
S000000200,2024-10-06,C038030,Neda,Karimi,neda.karimi38030@example.com,9651765545.0,Tabriz,10-06-2020,P00098,Plus Shirt 98,Travel,18.48,50.59,B009,South Branch 9,isfahan,store,2,15,wallet,2024-04-15,72,20
S000000201,03/28/2025,C049304,Reza,Rahimi,reza.rahimi49304@example.com,9274054741.0,Shiraz,2024/04/02,P00330,Plus Shirt 330,Office,29.9,63.27,B020,North Branch 20,Shiraz,online,2,0,card,2024-04-09,363,50
S000000202,05-12-2023,C046572,Leila,Akbari,leila.akbari46572@example.com,9826713171.0,Isfahan,2021/04/07,P00395,Plus Desk 395,Music,293.0,541.44,B017,Express Branch 17,tehran,online,10,0,CARD,2024-04-07,183,40
S000000203,2023/07/17,C003830,Hana,Karimi,hana.karimi3830@example.com,9263226903.0,TEHRAN,2022/04/30,P00053,Max Ball 53,Health,288.74,434.09,B040,Outlet Branch 40,tehran,online,2,10,online,06/26/2024,296,75
S000000204,2024-10-13,C037833,Mina,Rahimi,mina.rahimi37833@example.com,9656077692.0,Isfahan,2022-08-31,P00097,Eco Desk 97,Baby,35.63,77.14,B037,Bazaar Branch 37,Tehran,online,4,25,card,05/20/2023,417,30
S000000205,09/14/2023,C011997,Omid,Moradi,omid.moradi11997@example.com,9698179716.0,isfahan,2023-10-06,P00226,Mini Cream 226,Toys,358.48,818.98,B011,Central Branch 11,TEHRAN,partner,2,20,CARD,10/24/2023,26,30
S000000206,26-10-2024,C031782,Maryam,Rostami,maryam.rostami31782@example.com,9451800250.0,Mashhad,2022-08-02,P00029,Smart Ball 29,Grocery,145.16,224.66,B040,Outlet Branch 40,tehran,online,2,25,online,09/29/2024,173,100
S000000207,2024/03/15,C004610,Hana,Mohammadi,hana.mohammadi4610@example.com,9242116467.0,Mashhad,10/12/2022,P00139,Prime Mixer 139,Gaming,149.35,256.99,B037,Bazaar Branch 37,Tehran,online,2,5,Online,02/20/2023,271,10
S000000208,2025-10-14,C017431,Neda,Hosseini,neda.hosseini17431@example.com,9604277897.0,isfahan,01/22/2023,P00383,Basic Ball 383,Books,246.85,639.81,B023,Bazaar Branch 23,Rasht,mobile,1,0,cash,04/10/2023,388,75
S000000209,01/29/2025,C008009,Leila,Rahimi,leila.rahimi8009@example.com,9422570364.0,tehran,05/24/2022,P00486,Classic Notebook 486,Toys,87.08,132.29,B031,North Branch 31,Tehran,store,2,25,online,02/26/2024,448,75
S000000210,05-07-2025,C000117,Leila,Karimi,leila.karimi117@example.com,9760904107.0,Karaj,08-09-2021,P00494,Max Coffee 494,Jewelry,296.19,380.07,B025,Bazaar Branch 25,Tehran,mobile,2,0,wallet,24-06-2025,305,10
S000000211,2023/11/12,C030077,Omid,Akbari,omid.akbari30077@example.com,9161307383.0,Mashhad,30-07-2021,P00457,Plus Sneakers 457,Baby,51.47,111.57,B037,Bazaar Branch 37,Tehran,online,4,10,CARD,01-02-2023,193,10
