sale_id,sale_date,customer_id,customer_first_name,customer_last_name,customer_email,customer_phone,customer_city,customer_signup_date,product_id,product_name,category_name,unit_cost,unit_price,branch_id,branch_name,branch_city,sales_channel,quantity,discount_percent,payment_method,inventory_snapshot_date,stock_quantity,reorder_level,rejection_reason
S000044532,2023-09-18,C028711,Omid,Karimi,omid.karimi28711@example.com,9814592582.0,tehran,2021-06-06,P00054,Basic Headphones 54,Jewelry,88.47,240.45,B028,Express Branch 28,isfahan,partner,0,15,CARD,2025-09-10,462,10,invalid_quantity
S000044816,2025-02-14,C015838,Reza,Mohammadi,reza.mohammadi15838@example.com,9814823406.0,Karaj,2021-12-17,P00336,Max Mixer 336,Pets,,250.81,B001,Central Branch 1,Rasht,online,2,15,CARD,2024-11-30,369,20,missing_unit_cost
S000044842,2024-12-21,C000831,Arman,Jafari,arman.jafari831@example.com,9341071485.0,Isfahan,2021-05-23,P00184,Basic Sneakers 184,Beauty,129.67,278.47,B019,Bazaar Branch 19,Shiraz,mobile,-1,0,wallet,2024-07-04,429,30,invalid_quantity
S000045027,2025-11-10,C017183,Mina,Akbari,mina.akbari17183@example.com,9449076931.0,Shiraz,2020-06-13,P00131,Pro Shirt 131,Garden,34.95,-77.2,B019,Bazaar Branch 19,Shiraz,mobile,1,25,card,2024-03-29,134,40,invalid_unit_price
S000045470,2023-05-28,C006959,Ali,Akbari,ali.akbari6959@example.com,9915571858.0,shiraz,2021-01-17,P00265,Eco Mixer 265,Sports,-398.58,866.09,B009,South Branch 9,isfahan,store,3,0,CARD,2024-06-23,318,30,invalid_unit_cost
S000045514,2025-12-19,C025663,Ali,Mohammadi,ali.mohammadi25663@example.com,9944404237.0,Tabriz,2024-02-16,P00075,Mini Shirt 75,Music,268.13,,B018,North Branch 18,Tabriz,partner,2,25,cash,2023-03-14,289,50,missing_unit_price
S000045769,2024-04-25,C011745,Omid,Mohammadi,omid.mohammadi11745@example.com,9825780401.0,Rasht,2021-08-10,P00041,Prime Puzzle 41,Electronics,176.45,458.88,B024,Outlet Branch 24,TEHRAN,store,0,10,online,2023-10-01,82,10,invalid_quantity
S000046661,2025-11-16,C041655,Amir,Moradi,amir.moradi41655@example.com,9885433722.0,Rasht,2022-05-12,P00063,Classic Headphones 63,Books,360.04,496.7,B008,West Branch 8,Isfahan,store,4,5,cash,2025-01-24,426,50,duplicate_sale_id
S000047006,2025-04-07,C045901,Arman,Karimi,arman.karimi45901@example.com,9339155022.0,Rasht,2023-11-28,P00445,Nova Desk 445,Sports,306.96,389.09,B003,Bazaar Branch 3,Karaj,online,0,0,online,2024-10-22,187,50,invalid_quantity
S000047617,2023-07-15,C020447,Mina,Akbari,mina.akbari20447@example.com,9222147745.0,Tabriz,2024-02-07,P00204,Prime Sneakers 204,Beauty,,355.83,B022,Outlet Branch 22,Rasht,mobile,3,0,CARD,2023-08-18,161,10,missing_unit_cost
S000048045,2024-03-07,C041366,Sara,Akbari,sara.akbari41366@example.com,9407814417.0,Tehran,2022-03-23,P00193,Max Mixer 193,Health,263.86,493.43,B014,Bazaar Branch 14,shiraz,mobile,-3,10,CARD,2025-01-30,61,30,invalid_quantity
S000048056,2024-09-13,C043320,Omid,Moradi,omid.moradi43320@example.com,9791773179.0,Isfahan,2023-01-13,P00063,Classic Headphones 63,Books,360.04,496.7,B027,Express Branch 27,shiraz,store,5,120,Online,2024-04-09,343,50,invalid_discount_percent
S000048243,2025-11-06,C038496,Hana,Hosseini,hana.hosseini38496@example.com,9310899770.0,Tehran,2024-09-10,P00002,Classic Ball 2,Home Appliances,205.44,250.43,B036,Express Branch 36,TEHRAN,store,0,10,wallet,2023-11-07,218,75,invalid_quantity
S000048765,2025-09-14,C020521,Sara,Moradi,sara.moradi20521@example.com,9918181048.0,Tabriz,2023-01-22,P00355,Nova Headphones 355,Music,231.45,,B005,South Branch 5,TEHRAN,online,2,10,CARD,2024-06-27,306,30,missing_unit_price
S000049480,2024-12-26,C027396,Omid,Moradi,omid.moradi27396@example.com,9713338301.0,Mashhad,2022-12-29,P00092,Eco Notebook 92,Automotive,132.73,337.15,B014,Bazaar Branch 14,shiraz,mobile,0,0,cash,2023-10-16,314,30,invalid_quantity
S000050017,2025-10-07,C045285,Mina,Karimi,mina.karimi45285@example.com,9611616073.0,Mashhad,2023-08-28,P00069,Eco Ball 69,Grocery,-41.97,62.04,B004,Bazaar Branch 4,Rasht,partner,4,25,card,2023-01-14,91,75,invalid_unit_cost
S000050030,2023-08-26,C046561,Yasin,Moradi,yasin.moradi46561@example.com,9290576739.0,Karaj,2022-09-18,P00336,Max Mixer 336,Pets,176.9,-250.81,B001,Central Branch 1,Rasht,online,3,15,card,2023-11-16,257,30,invalid_unit_price
S000050418,2023-10-25,C018028,Arman,Akbari,arman.akbari18028@example.com,9701676794.0,TEHRAN,2022-08-14,P00391,Nova Notebook 391,Garden,,30.83,B022,Outlet Branch 22,Rasht,mobile,3,0,cash,2023-06-15,14,20,missing_unit_cost
S000050717,2023-09-25,C004008,Maryam,Karimi,maryam.karimi4008@example.com,9742948606.0,Isfahan,2023-01-11,P00218,Plus Sneakers 218,Travel,224.03,624.54,B002,Mall Branch 2,Karaj,partner,0,25,cash,2024-10-25,81,75,invalid_quantity
S000051248,2025-03-11,C014643,Amir,Salehi,amir.salehi14643@example.com,9144659295.0,Mashhad,2020-01-28,P00375,Basic Cream 375,Music,228.29,358.53,B026,Central Branch 26,Mashhad,partner,-4,15,Online,2025-05-16,482,50,invalid_quantity
S000051954,2025-06-24,C001019,Sara,Ahmadi,sara.ahmadi1019@example.com,9420192227.0,shiraz,2022-07-22,P00002,Classic Ball 2,Home Appliances,205.44,250.43,B018,North Branch 18,Tabriz,partner,0,0,card,2024-01-09,158,100,invalid_quantity
S000052016,2025-08-16,C045013,Arman,Salehi,arman.salehi45013@example.com,9528552498.0,Isfahan,2024-11-06,P00069,Eco Ball 69,Grocery,41.97,,B026,Central Branch 26,Mashhad,partner,1,5,CARD,2023-01-18,337,50,missing_unit_price
S000053191,2025-07-09,C034605,Mina,Rahimi,mina.rahimi34605@example.com,9291044019.0,Mashhad,2022-08-27,P00395,Plus Desk 395,Music,293.0,541.44,B002,Mall Branch 2,Karaj,partner,0,20,Online,2023-08-15,138,20,invalid_quantity
S000053219,2023-10-16,C019195,Reza,Akbari,reza.akbari19195@example.com,9864277739.0,TEHRAN,2022-09-08,P00418,Smart Headphones 418,Travel,,216.1,B024,Outlet Branch 24,TEHRAN,store,2,25,Online,2023-06-10,267,50,missing_unit_cost
S000054063,2023-01-30,C015117,Mina,Ahmadi,mina.ahmadi15117@example.com,9464152945.0,isfahan,2021-11-12,P00150,Smart Ball 150,Office,326.14,480.8,B015,Outlet Branch 15,Isfahan,partner,3,120,Online,2024-10-02,458,50,invalid_discount_percent
S000054428,2025-06-02,C036396,Amir,Moradi,amir.moradi36396@example.com,9351007929.0,tehran,2022-01-04,P00037,Basic Ball 37,Baby,125.82,338.81,B022,Outlet Branch 22,Rasht,mobile,0,0,wallet,2024-08-31,92,20,invalid_quantity
S000054438,2024-11-06,C049128,Mina,Jafari,mina.jafari49128@example.com,9170687758.0,Tabriz,2024-06-01,P00472,Pro Desk 472,Automotive,74.87,99.86,B023,Bazaar Branch 23,Rasht,mobile,3,0,online,2024-12-10,346,100,duplicate_sale_id
S000054451,2024-11-07,C009741,Yasin,Salehi,yasin.salehi9741@example.com,9757082719.0,isfahan,2021-02-09,P00249,Max Sneakers 249,Grocery,309.04,808.45,B004,Bazaar Branch 4,Rasht,partner,-2,15,online,2023-01-28,196,100,invalid_quantity
S000054564,2024-10-17,C026874,Hana,Karimi,hana.karimi26874@example.com,9835536566.0,Karaj,2022-02-10,P00467,Nova Headphones 467,Clothing,-191.58,471.9,B032,Central Branch 32,shiraz,partner,5,0,card,2024-08-08,58,75,invalid_unit_cost
S000055033,2023-07-24,C030796,Sara,Akbari,sara.akbari30796@example.com,9680643616.0,Tehran,2021-10-04,P00415,Plus Mixer 415,Music,179.33,-403.07,B040,Outlet Branch 40,tehran,online,1,0,online,2025-02-15,24,50,invalid_unit_price
S000055267,2023-11-02,C028784,Omid,Rahimi,omid.rahimi28784@example.com,9144325711.0,Tabriz,2022-05-26,P00010,Max Sneakers 10,Office,158.66,,B024,Outlet Branch 24,TEHRAN,store,5,25,Online,2024-07-04,381,10,missing_unit_price
S000055665,2023-02-18,C017866,Sara,Jafari,sara.jafari17866@example.com,9878219415.0,Qom,2024-01-06,P00275,Mini Mixer 275,Music,9.96,27.06,B037,Bazaar Branch 37,Tehran,online,0,15,Online,2023-01-26,258,30,invalid_quantity
S000056020,2023-05-26,C016902,Sara,Moradi,sara.moradi16902@example.com,9617571457.0,Mashhad,2023-10-21,P00157,Smart Puzzle 157,Baby,,442.33,B026,Central Branch 26,Mashhad,partner,10,15,Online,2024-03-11,151,75,missing_unit_cost
S000056902,2024-09-17,C017198,Sara,Salehi,sara.salehi17198@example.com,9120285111.0,Mashhad,2020-04-06,P00321,Classic Desk 321,Electronics,261.02,359.94,B029,North Branch 29,TEHRAN,mobile,0,10,online,2024-11-24,343,50,invalid_quantity
S000057654,2025-12-31,C005565,Hana,Moradi,hana.moradi5565@example.com,9219071165.0,Rasht,2023-01-30,P00311,Pro Sneakers 311,Garden,87.8,245.35,B027,Express Branch 27,shiraz,store,-1,0,CARD,2024-04-19,0,10,invalid_quantity
S000058139,2023-01-02,C026840,Sara,Jafari,sara.jafari26840@example.com,9345695160.0,Isfahan,2023-08-12,P00365,Basic Shirt 365,Sports,259.92,432.66,B032,Central Branch 32,shiraz,partner,0,0,cash,2023-05-19,482,75,invalid_quantity
S000058518,2025-02-01,C000936,Sara,Hosseini,sara.hosseini936@example.com,9817411121.0,Isfahan,2024-07-13,P00157,Smart Puzzle 157,Baby,225.98,,B030,Airport Branch 30,Mashhad,mobile,2,20,wallet,2023-10-20,216,20,missing_unit_price
S000058821,2023-06-28,C046239,Mina,Jafari,mina.jafari46239@example.com,9367041027.0,Tehran,2021-05-09,P00003,Smart Desk 3,Books,,415.03,B026,Central Branch 26,Mashhad,partner,10,25,wallet,2025-02-09,54,40,missing_unit_cost
S000059111,2024-08-26,C038751,Neda,Rahimi,neda.rahimi38751@example.com,9886693500.0,Mashhad,2020-05-11,P00346,Smart Puzzle 346,Toys,-118.21,187.79,B009,South Branch 9,isfahan,store,2,15,CARD,2024-11-14,500,10,invalid_unit_cost
S000059376,2025-02-26,C000687,Mina,Rahimi,mina.rahimi687@example.com,9629487801.0,TEHRAN,2020-05-09,P00170,Smart Puzzle 170,Office,278.29,603.83,B007,Central Branch 7,Qom,partner,0,25,online,2025-11-17,277,40,invalid_quantity
S000060036,2023-05-11,C025695,Maryam,Ahmadi,maryam.ahmadi25695@example.com,9831017560.0,TEHRAN,2020-09-19,P00443,Smart Puzzle 443,Books,337.64,-456.41,B021,Airport Branch 21,tehran,online,3,15,wallet,2025-04-17,164,40,invalid_unit_price
S000060070,2024-08-05,C049476,Omid,Hosseini,omid.hosseini49476@example.com,9436038517.0,shiraz,2022-03-21,P00413,Plus Shirt 413,Health,344.24,526.41,B003,Bazaar Branch 3,Karaj,online,1,120,CARD,2025-05-16,243,40,invalid_discount_percent
S000060613,2023-05-01,C038367,Mina,Moradi,mina.moradi38367@example.com,9997984561.0,isfahan,2021-02-02,P00065,Basic Mixer 65,Sports,381.26,805.32,B008,West Branch 8,Isfahan,store,0,10,online,2025-01-27,172,75,invalid_quantity
S000060857,2025-05-13,C032792,Hana,Salehi,hana.salehi32792@example.com,9156260008.0,Mashhad,2023-08-26,P00242,Plus Puzzle 242,Home Appliances,233.24,393.81,B025,Bazaar Branch 25,Tehran,mobile,-5,5,wallet,2023-09-28,46,40,invalid_quantity
S000061622,2025-08-12,C003707,Reza,Jafari,reza.jafari3707@example.com,9331073681.0,Qom,2022-07-14,P00407,Classic Cream 407,Clothing,,535.51,B040,Outlet Branch 40,tehran,online,1,5,CARD,2024-01-17,38,20,missing_unit_cost
S000061769,2025-07-27,C027864,Arman,Jafari,arman.jafari27864@example.com,9763908923.0,Isfahan,2023-04-08,P00178,Max Puzzle 178,Travel,87.79,,B031,North Branch 31,Tehran,store,3,0,Online,2025-01-03,328,75,missing_unit_price
S000061850,2025-05-10,C042278,Ali,Rostami,ali.rostami42278@example.com,9332216869.0,Mashhad,2021-03-19,P00083,Classic Shirt 83,Books,199.94,538.69,B002,Mall Branch 2,Karaj,partner,0,0,wallet,2023-10-20,242,50,invalid_quantity
S000062215,2024-12-30,C012514,Omid,Hosseini,omid.hosseini12514@example.com,9270146803.0,Tehran,2023-02-24,P00147,Prime Puzzle 147,Clothing,333.65,444.33,B036,Express Branch 36,TEHRAN,store,2,5,wallet,2024-10-10,167,10,duplicate_sale_id
S000063087,2025-03-19,C048572,Omid,Jafari,omid.jafari48572@example.com,9455133592.0,Isfahan,2024-03-07,P00256,Basic Headphones 256,Pets,293.01,614.78,B026,Central Branch 26,Mashhad,partner,0,5,online,2025-09-13,159,30,invalid_quantity
S000063658,2023-08-18,C028535,Arman,Rostami,arman.rostami28535@example.com,9481648170.0,Rasht,2023-10-10,P00492,Eco Sneakers 492,Automotive,-247.47,496.34,B015,Outlet Branch 15,Isfahan,partner,1,25,CARD,2023-03-17,61,100,invalid_unit_cost
S000064060,2025-06-07,C019980,Maryam,Jafari,maryam.jafari19980@example.com,9487423312.0,Tehran,2024-08-13,P00252,Smart Coffee 252,Automotive,180.03,388.9,B023,Bazaar Branch 23,Rasht,mobile,-4,25,CARD,2025-08-05,107,20,invalid_quantity
S000064324,2025-01-30,C028844,Omid,Moradi,omid.moradi28844@example.com,9752662882.0,Isfahan,2022-03-31,P00294,Basic Headphones 294,Jewelry,58.86,141.09,B014,Bazaar Branch 14,shiraz,mobile,0,0,wallet,2024-07-02,184,10,invalid_quantity
S000064423,2025-11-03,C018124,Hana,Hosseini,hana.hosseini18124@example.com,9621315106.0,isfahan,2021-05-09,P00291,Eco Puzzle 291,Garden,,102.84,B034,Express Branch 34,isfahan,partner,2,10,online,2025-01-14,100,40,missing_unit_cost
S000065020,2024-11-15,C009768,Neda,Moradi,neda.moradi9768@example.com,9212909536.0,Tehran,2022-12-31,P00339,Max Sneakers 339,Gaming,357.41,,B018,North Branch 18,Tabriz,partner,5,20,Online,2023-11-05,473,40,missing_unit_price
S000065039,2023-11-21,C037623,Amir,Salehi,amir.salehi37623@example.com,9333251367.0,Tehran,2022-11-12,P00351,Max Notebook 351,Garden,191.99,-271.92,B007,Central Branch 7,Qom,partner,5,0,Online,2025-10-02,70,100,invalid_unit_price
S000065561,2025-01-21,C042807,Yasin,Rostami,yasin.rostami42807@example.com,9722777003.0,isfahan,2024-11-05,P00364,Prime Headphones 364,Beauty,132.49,368.18,B017,Express Branch 17,tehran,online,0,25,Online,2025-06-08,390,30,invalid_quantity
S000066077,2024-07-03,C043692,Hana,Jafari,hana.jafari43692@example.com,9242638713.0,Mashhad,2022-10-09,P00125,Classic Cream 125,Sports,248.17,471.89,B002,Mall Branch 2,Karaj,partner,1,120,wallet,2025-12-27,454,50,invalid_discount_percent
S000066798,2024-10-15,C039187,Ali,Akbari,ali.akbari39187@example.com,9691093459.0,Rasht,2023-07-11,P00051,Classic Ball 51,Garden,94.83,161.88,B022,Outlet Branch 22,Rasht,mobile,0,0,cash,2024-10-29,192,50,invalid_quantity
S000067224,2024-12-09,C017772,Maryam,Akbari,maryam.akbari17772@example.com,9166073268.0,isfahan,2024-04-10,P00048,Eco Mixer 48,Shoes,,713.98,B009,South Branch 9,isfahan,store,2,10,wallet,2023-07-07,18,30,missing_unit_cost
S000067263,2025-12-22,C001259,Hana,Rahimi,hana.rahimi1259@example.com,9465035599.0,tehran,2024-07-02,P00181,Nova Puzzle 181,Electronics,388.81,795.0,B013,Outlet Branch 13,Mashhad,mobile,-3,15,Online,2025-08-13,140,10,invalid_quantity
S000068035,2024-10-16,C000829,Ali,Moradi,ali.moradi829@example.com,9149372289.0,Mashhad,2022-01-15,P00050,Smart Notebook 50,Office,230.15,636.37,B007,Central Branch 7,Qom,partner,0,25,Online,2025-01-13,253,20,invalid_quantity
S000068205,2023-03-05,C030635,Ali,Akbari,ali.akbari30635@example.com,9980509273.0,Shiraz,2024-10-11,P00476,Plus Puzzle 476,Pets,-358.21,718.34,B002,Mall Branch 2,Karaj,partner,2,0,cash,2025-03-22,157,50,invalid_unit_cost
S000068271,2023-11-17,C046174,Arman,Salehi,arman.salehi46174@example.com,9198436094.0,Mashhad,2020-08-30,P00173,Max Sneakers 173,Health,70.99,,B007,Central Branch 7,Qom,partner,8,0,wallet,2025-11-15,118,75,missing_unit_price
S000069272,2024-07-09,C012540,Yasin,Mohammadi,yasin.mohammadi12540@example.com,9947700659.0,Karaj,2023-02-11,P00139,Prime Mixer 139,Gaming,149.35,256.99,B018,North Branch 18,Tabriz,partner,0,0,Online,2024-06-13,408,20,invalid_quantity
S000069992,2025-10-17,C035860,Sara,Hosseini,sara.hosseini35860@example.com,9865348980.0,Isfahan,2020-05-22,P00200,Plus Headphones 200,Furniture,258.18,676.84,B022,Outlet Branch 22,Rasht,mobile,4,20,Online,2025-06-12,179,30,duplicate_sale_id
S000070025,2023-03-29,C002921,Yasin,Rahimi,yasin.rahimi2921@example.com,9888000093.0,Tehran,2020-07-12,P00228,Basic Ball 228,Shoes,,377.5,B029,North Branch 29,TEHRAN,mobile,1,5,wallet,2025-04-01,266,10,missing_unit_cost
S000070042,2025-05-16,C021703,Neda,Hosseini,neda.hosseini21703@example.com,9208529434.0,Qom,2020-12-03,P00381,Nova Puzzle 381,Electronics,163.77,-238.64,B035,Mall Branch 35,isfahan,mobile,4,0,CARD,2024-08-25,301,100,invalid_unit_price
S000070466,2024-01-25,C016133,Neda,Akbari,neda.akbari16133@example.com,9889487669.0,Tehran,2021-12-18,P00240,Classic Mixer 240,Furniture,231.53,472.09,B014,Bazaar Branch 14,shiraz,mobile,-5,25,wallet,2024-05-10,336,75,invalid_quantity
S000070509,2025-05-24,C035626,Leila,Akbari,leila.akbari35626@example.com,9599324880.0,shiraz,2023-04-12,P00078,Smart Cream 78,Travel,7.24,19.81,B023,Bazaar Branch 23,Rasht,mobile,0,0,online,2024-07-12,222,75,invalid_quantity
S000071522,2025-04-10,C015548,Ali,Moradi,ali.moradi15548@example.com,9661765403.0,isfahan,2024-10-13,P00281,Basic Puzzle 281,Electronics,55.09,,B025,Bazaar Branch 25,Tehran,mobile,2,20,online,2023-04-08,397,100,missing_unit_price
S000071746,2025-01-04,C006579,Yasin,Karimi,yasin.karimi6579@example.com,9547944517.0,tehran,2022-02-25,P00277,Nova Shirt 277,Baby,22.67,27.89,B033,South Branch 33,isfahan,online,0,0,cash,2023-12-04,277,100,invalid_quantity
S000072084,2025-06-01,C039505,Hana,Karimi,hana.karimi39505@example.com,9449361375.0,Mashhad,2020-11-23,P00128,Mini Coffee 128,Shoes,136.7,209.32,B001,Central Branch 1,Rasht,online,2,120,online,2023-03-24,215,20,invalid_discount_percent
S000072752,2024-03-10,C032213,Maryam,Karimi,maryam.karimi32213@example.com,9649940970.0,Tabriz,2024-04-09,P00484,Classic Mixer 484,Beauty,-335.8,844.89,B035,Mall Branch 35,isfahan,mobile,3,0,online,2024-09-05,344,75,invalid_unit_cost
S000072826,2025-01-06,C012617,Omid,Akbari,omid.akbari12617@example.com,9542343837.0,tehran,2020-05-04,P00428,Smart Headphones 428,Shoes,,71.02,B017,Express Branch 17,tehran,online,1,20,Online,2025-05-05,212,50,missing_unit_cost
S000072983,2023-02-01,C046357,Sara,Jafari,sara.jafari46357@example.com,9824435350.0,Karaj,2022-09-01,P00122,Max Shirt 122,Home Appliances,171.69,431.29,B018,North Branch 18,Tabriz,partner,0,0,online,2023-04-10,270,40,invalid_quantity
S000073669,2025-08-19,C042753,Omid,Mohammadi,omid.mohammadi42753@example.com,9545331231.0,Tehran,2021-12-08,P00421,Classic Sneakers 421,Electronics,195.9,330.92,B038,East Branch 38,Tehran,mobile,-5,0,Online,2025-05-25,337,20,invalid_quantity
S000074220,2025-05-26,C024181,Amir,Ahmadi,amir.ahmadi24181@example.com,9951499995.0,shiraz,2022-11-14,P00162,Nova Coffee 162,Home Appliances,208.87,309.83,B029,North Branch 29,TEHRAN,mobile,0,15,wallet,2025-12-16,242,40,invalid_quantity
S000074773,2025-09-13,C036832,Reza,Rahimi,reza.rahimi36832@example.com,9318211942.0,Tabriz,2024-06-24,P00227,Eco Shirt 227,Clothing,58.89,,B010,Central Branch 10,Rasht,mobile,1,0,online,2024-09-08,53,100,missing_unit_price
S000075045,2023-12-26,C005337,Sara,Akbari,sara.akbari5337@example.com,9966429960.0,TEHRAN,2024-08-26,P00394,Pro Puzzle 394,Jewelry,301.92,-551.85,B028,Express Branch 28,isfahan,partner,5,0,online,2023-10-31,263,20,invalid_unit_price
S000075457,2023-12-01,C016025,Sara,Hosseini,sara.hosseini16025@example.com,9685949634.0,Isfahan,2020-06-16,P00496,Basic Sneakers 496,Pets,175.81,360.45,B036,Express Branch 36,TEHRAN,store,0,20,CARD,2023-06-05,103,10,invalid_quantity
S000075627,2025-08-31,C049952,Omid,Moradi,omid.moradi49952@example.com,9922541877.0,TEHRAN,2021-05-27,P00204,Prime Sneakers 204,Beauty,,355.83,B028,Express Branch 28,isfahan,partner,3,0,CARD,2024-03-16,398,75,missing_unit_cost
S000076694,2024-04-03,C035921,Ali,Akbari,ali.akbari35921@example.com,9130063049.0,Karaj,2021-04-19,P00001,Mini Desk 1,Electronics,75.63,160.11,B006,North Branch 6,tehran,online,0,25,online,2023-09-20,445,50,invalid_quantity
S000076872,2025-07-09,C023757,Yasin,Jafari,yasin.jafari23757@example.com,9642334652.0,Qom,2020-10-30,P00455,Nova Ball 455,Music,28.86,60.04,B023,Bazaar Branch 23,Rasht,mobile,-4,15,Online,2024-12-17,447,75,invalid_quantity
S000077299,2023-04-15,C008947,Omid,Jafari,omid.jafari8947@example.com,9347549203.0,Shiraz,2021-06-12,P00403,Mini Ball 403,Books,-380.22,1017.38,B037,Bazaar Branch 37,Tehran,online,4,0,card,2024-06-02,483,20,invalid_unit_cost
S000077769,2024-03-24,C049552,Hana,Rahimi,hana.rahimi49552@example.com,9473818005.0,Shiraz,2022-12-21,P00481,Pro Desk 481,Electronics,333.13,838.02,B005,South Branch 5,TEHRAN,online,3,0,CARD,2025-10-21,214,50,duplicate_sale_id
S000077931,2024-12-17,C016533,Neda,Hosseini,neda.hosseini16533@example.com,9159363926.0,Karaj,2020-05-14,P00481,Pro Desk 481,Electronics,333.13,838.02,B012,South Branch 12,Mashhad,online,0,0,card,2023-04-27,457,50,invalid_quantity
S000078024,2024-05-18,C023646,Mina,Ahmadi,mina.ahmadi23646@example.com,9294789276.0,Rasht,2020-06-22,P00055,Prime Headphones 55,Music,197.73,,B035,Mall Branch 35,isfahan,mobile,2,5,wallet,2023-10-25,146,50,missing_unit_price
S000078091,2024-02-06,C021103,Reza,Karimi,reza.karimi21103@example.com,9326664468.0,Qom,2020-11-22,P00264,Pro Desk 264,Beauty,281.41,612.86,B005,South Branch 5,TEHRAN,online,2,120,CARD,2025-09-17,266,30,invalid_discount_percent
S000078428,2024-05-02,C009877,Neda,Rostami,neda.rostami9877@example.com,9919467612.0,Isfahan,2023-01-01,P00286,Plus Desk 286,Toys,,72.28,B008,West Branch 8,Isfahan,store,6,25,online,2024-05-20,204,100,missing_unit_cost
S000079168,2024-02-08,C019965,Omid,Moradi,omid.moradi19965@example.com,9841273294.0,Shiraz,2022-03-08,P00315,Basic Puzzle 315,Music,242.26,512.27,B034,Express Branch 34,isfahan,partner,0,0,cash,2023-05-26,130,50,invalid_quantity
